t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776749369.8611948,28.1,-3.820904,18.519999,0.083746,0.708728,0.032653,-0.016785,-0.704525,-77.78846740722656,-0.9125842452049255
1776749369.9613774,28.1,-3.820904,18.519999,0.083746,0.708728,0.032653,-0.016785,-0.704525,-77.78846740722656,-0.9125842452049255
1776749370.0616128,28.1,-3.820904,18.519999,0.083746,0.708728,0.032653,-0.016785,-0.704525,-77.7032241821289,-0.8991801142692566
1776749370.162045,28.2,-3.826452,18.607912,0.0837,0.708717,0.032022,-0.015641,-0.704592,-77.7032241821289,-0.8991801142692566
1776749370.2622888,28.2,-3.826452,18.607912,0.0837,0.708717,0.032022,-0.015641,-0.704592,-77.7032241821289,-0.8991801142692566
1776749370.3625185,28.2,-3.826452,18.607912,0.0837,0.708717,0.032022,-0.015641,-0.704592,-77.7032241821289,-0.8991801142692566
1776749370.462739,28.2,-3.826452,18.607912,0.0837,0.708717,0.032022,-0.015641,-0.704592,-77.7032241821289,-0.8991801142692566
1776749370.5629802,28.2,-3.826452,18.607912,0.0837,0.708717,0.032022,-0.015641,-0.704592,-77.7032241821289,-0.8991801142692566
1776749370.6632156,28.2,-3.826452,18.607912,0.0837,0.708717,0.032022,-0.015641,-0.704592,-77.61740112304688,-0.8860052227973938
1776749370.7634206,28.3,-3.828866,18.693993,0.082233,0.708821,0.030776,-0.014599,-0.704566,-77.61740112304688,-0.8860052227973938
1776749370.8636343,28.3,-3.828866,18.693993,0.082233,0.708821,0.030776,-0.014599,-0.704566,-77.61740112304688,-0.8860052227973938
1776749370.9637904,28.3,-3.828866,18.693993,0.082233,0.708821,0.030776,-0.014599,-0.704566,-77.61740112304688,-0.8860052227973938
1776749371.063976,28.3,-3.828866,18.693993,0.082233,0.708821,0.030776,-0.014599,-0.704566,-77.61740112304688,-0.8860052227973938
1776749371.1642118,28.3,-3.828866,18.693993,0.082233,0.708821,0.030776,-0.014599,-0.704566,-77.61740112304688,-0.8860052227973938
1776749371.2644134,28.3,-3.828866,18.693993,0.082233,0.708821,0.030776,-0.014599,-0.704566,-77.53307342529297,-0.8736147284507751
1776749371.3646057,28.3,-3.828866,18.693993,0.082233,0.708821,0.030776,-0.014599,-0.704566,-77.53307342529297,-0.8736147284507751
