time,wx,wy,yaw,pitch,roll,imu_ax,imu_ay,imu_az
1774367020.314,-112.819,7.704,0.1041,-0.0954,-0.0600,0.9327,-0.5867,9.7370
1774367020.425,-112.770,7.709,0.1038,-0.0987,-0.0549,0.9656,-0.5363,9.7364
1774367020.544,-112.720,7.714,0.1036,-0.1020,-0.0489,0.9974,-0.4777,9.7363
1774367020.661,-112.670,7.719,0.1033,-0.1050,-0.0434,1.0268,-0.4235,9.7357
1774367020.772,-112.620,7.724,0.1030,-0.1098,-0.0423,1.0740,-0.4133,9.7315
1774367020.881,-112.571,7.729,0.1028,-0.1122,-0.0455,1.0973,-0.4437,9.7282
1774367020.992,-112.521,7.734,0.1026,-0.1122,-0.0452,1.0974,-0.4409,9.7283
1774367021.098,-112.471,7.740,0.1024,-0.1122,-0.0450,1.0976,-0.4383,9.7284
1774367021.220,-112.421,7.745,0.1023,-0.1122,-0.0447,1.0977,-0.4354,9.7285
1774367021.321,-112.372,7.750,0.1021,-0.1123,-0.0444,1.0978,-0.4327,9.7287
1774367021.430,-112.322,7.755,0.1019,-0.1123,-0.0441,1.0980,-0.4299,9.7288
1774367021.549,-112.272,7.760,0.1018,-0.1123,-0.0438,1.0981,-0.4272,9.7289
1774367021.665,-112.222,7.765,0.1017,-0.1123,-0.0436,1.0981,-0.4245,9.7290
1774367021.774,-112.173,7.770,0.1016,-0.1123,-0.0433,1.0982,-0.4218,9.7291
1774367021.879,-112.123,7.775,0.1015,-0.1123,-0.0430,1.0983,-0.4191,9.7292
1774367021.982,-112.073,7.780,0.1014,-0.1123,-0.0479,1.0985,-0.4671,9.7256
1774367022.096,-112.024,7.785,0.1013,-0.1123,-0.0539,1.0986,-0.5249,9.7227
1774367022.209,-111.974,7.790,0.1012,-0.1123,-0.0603,1.1004,-0.5890,9.7193
1774367022.315,-111.924,7.795,0.1011,-0.1124,-0.0665,1.0989,-0.6475,9.7153
1774367022.422,-111.874,7.800,0.1010,-0.1124,-0.0727,1.0990,-0.7074,9.7112
1774367022.534,-111.825,7.806,0.1010,-0.1124,-0.0789,1.0991,-0.7672,9.7067
1774367022.640,-111.775,7.811,0.1009,-0.1124,-0.0851,1.0993,-0.8272,9.7018
1774367022.758,-111.725,7.816,0.1008,-0.1124,-0.0912,1.0988,-0.8877,9.6965
1774367022.862,-111.675,7.821,0.1008,-0.1124,-0.0974,1.0986,-0.9478,9.6909
1774367022.968,-111.626,7.826,0.1008,-0.1154,-0.1001,1.3177,-1.5611,8.9648
1774367023.079,-111.576,7.831,0.1007,-0.1159,-0.0965,1.6271,-0.4981,9.6150
1774367023.195,-111.526,7.836,0.1007,-0.1054,-0.1009,1.2577,-0.7950,9.6796
1774367023.300,-111.476,7.841,0.1006,-0.1022,-0.0991,1.0010,-0.9646,9.7006
1774367023.414,-111.427,7.846,0.1006,-0.0971,-0.0990,0.9521,-0.9643,9.7056
1774367023.517,-111.377,7.851,0.1006,-0.0920,-0.0989,0.9016,-0.9630,9.7105
1774367023.625,-111.327,7.856,0.1005,-0.0869,-0.0988,0.8516,-0.9625,9.7150
1774367023.727,-111.277,7.861,0.1005,-0.0818,-0.0987,0.8015,-0.9620,9.7193
1774367023.831,-111.228,7.866,0.1005,-0.0769,-0.0986,0.7527,-0.9610,9.7232
1774367023.933,-111.178,7.871,0.1005,-0.0717,-0.0985,0.7023,-0.9608,9.7270
1774367024.043,-111.128,7.876,0.1004,-0.0623,-0.1018,2.6314,0.7368,13.6968
1774367024.156,-111.078,7.881,0.1004,-0.0613,-0.1025,0.6006,-1.0014,9.7298
1774367024.267,-111.029,7.886,0.1004,-0.0592,-0.1016,0.6202,-0.9613,9.7320
1774367024.372,-110.979,7.891,0.1004,-0.0592,-0.1019,0.5798,-0.9952,9.7316
1774367024.475,-110.929,7.896,0.1004,-0.0592,-0.1020,0.5797,-0.9960,9.7316
1774367024.596,-110.879,7.901,0.1004,-0.0592,-0.1021,0.5795,-0.9968,9.7316
1774367024.721,-110.830,7.906,0.1003,-0.0592,-0.1022,0.5794,-0.9977,9.7316
1774367024.828,-110.780,7.911,0.1003,-0.0592,-0.1022,0.5793,-0.9985,9.7316
1774367024.938,-110.730,7.916,0.1003,-0.0592,-0.1023,0.5793,-0.9993,9.7316
1774367025.040,-110.680,7.921,0.1003,-0.0591,-0.1024,0.5792,-1.0002,9.7315
1774367025.171,-110.631,7.926,0.1003,-0.0593,-0.1021,0.4514,-1.1103,9.7194
1774367025.277,-110.581,7.931,0.1003,-0.0596,-0.1016,0.5831,-0.9923,9.7327
1774367025.388,-110.531,7.936,0.1003,-0.0590,-0.1017,0.5780,-0.9934,9.7321
1774367025.502,-110.481,7.941,0.1003,-0.0590,-0.1018,0.5782,-0.9943,9.7320
1774367025.623,-110.432,7.946,0.1003,-0.0590,-0.1019,0.5784,-0.9953,9.7320
1774367025.729,-110.382,7.951,0.1003,-0.0591,-0.1020,0.5786,-0.9962,9.7319
1774367025.834,-110.332,7.956,0.1003,-0.0591,-0.1021,0.5787,-0.9971,9.7318
1774367025.943,-110.282,7.961,0.1003,-0.0591,-0.1022,0.5788,-0.9980,9.7318
1774367026.046,-110.233,7.966,0.1002,-0.0591,-0.1023,0.5788,-0.9989,9.7317
1774367026.151,-110.183,7.971,0.1002,-0.0591,-0.1024,0.5789,-0.9998,9.7316
1774367026.270,-110.133,7.976,0.1002,-0.0599,-0.1015,2.6823,2.5190,15.3945
1774367026.386,-110.083,7.981,0.1002,-0.0676,-0.1012,2.9589,2.8555,5.0006
1774367026.499,-110.034,7.986,0.1002,-0.0740,-0.0980,0.8956,-1.1205,9.6953
1774367026.607,-109.984,7.991,0.1002,-0.0746,-0.0869,0.9132,-1.0224,9.7006
1774367026.711,-109.934,7.996,0.1002,-0.0694,-0.0707,0.9069,-0.9050,9.7028
1774367026.817,-109.884,8.001,0.1002,-0.0560,-0.0456,0.8476,-0.7272,9.6996
1774367026.932,-109.835,8.006,0.1002,-0.0637,-0.0415,0.2249,-0.0652,9.7460
1774367027.036,-109.785,8.011,0.1002,-0.0882,-0.0536,1.1343,-0.7932,9.6926
1774367027.147,-109.735,8.016,0.1002,-0.1035,-0.0566,3.5149,-3.5868,5.3684
1774367027.254,-109.685,8.021,0.1002,-0.1006,-0.0423,1.3485,1.4152,11.6511
1774367027.361,-109.636,8.026,0.1002,-0.1081,-0.0388,0.6194,-0.0169,9.7260
1774367027.466,-109.586,8.031,0.1002,-0.1182,-0.0368,-5.7728,10.9596,12.5931
1774367027.576,-109.536,8.036,0.1002,-0.1195,-0.0372,1.1681,-0.3617,9.7231
1774367027.690,-109.486,8.041,0.1002,-0.1195,-0.0372,1.1678,-0.3615,9.7232
1774367027.815,-109.437,8.046,0.1002,-0.1194,-0.0372,1.1675,-0.3614,9.7233
1774367027.918,-109.387,8.051,0.1002,-0.1194,-0.0371,1.1672,-0.3613,9.7234
1774367028.031,-109.337,8.056,0.1002,-0.1194,-0.0371,1.1671,-0.3612,9.7235
1774367028.142,-109.287,8.061,0.1002,-0.1194,-0.0371,1.1669,-0.3611,9.7235
1774367028.272,-109.238,8.066,0.1002,-0.1194,-0.0371,1.1668,-0.3611,9.7235
1774367028.375,-109.188,8.071,0.1002,-0.1229,-0.0403,1.0464,-0.5262,9.7210
1774367028.496,-109.138,8.076,0.1002,-0.1323,-0.0412,1.1452,-0.5305,9.7081
1774367028.605,-109.088,8.081,0.1002,-0.1462,-0.0381,1.2487,-0.5256,9.6881
1774367028.722,-109.039,8.086,0.1002,-0.1581,-0.0373,1.5451,-0.3615,9.6692
1774367028.829,-108.989,8.091,0.1002,-0.1682,-0.0373,1.6431,-0.3614,9.6531
1774367028.935,-108.939,8.096,0.1002,-0.1792,-0.0374,1.7456,-0.3596,9.6344
1774367029.038,-108.889,8.101,0.1002,-0.1894,-0.0375,1.8432,-0.3595,9.6162
1774367029.151,-108.840,8.106,0.1002,-0.2003,-0.0376,1.9486,-0.3594,9.5954
1774367029.259,-108.790,8.111,0.1002,-0.2109,-0.0377,2.0497,-0.3594,9.5743
1774367029.367,-108.740,8.116,0.1002,-0.2210,-0.0378,2.1465,-0.3594,9.5530
1774367029.472,-108.690,8.121,0.1002,-0.2315,-0.0379,2.2471,-0.3595,9.5299
1774367029.583,-108.641,8.126,0.1002,-0.2312,-0.0468,1.8005,-0.8061,9.5405
1774367029.696,-108.591,8.131,0.1002,-0.2311,-0.0557,2.2450,-0.5327,9.5220
1774367029.809,-108.541,8.136,0.1002,-0.2292,-0.0645,1.8790,-0.8953,9.5357
1774367029.923,-108.491,8.141,0.1002,-0.2239,-0.0730,2.1767,-0.6995,9.5270
1774367030.032,-108.442,8.146,0.1002,-0.2185,-0.0816,2.1249,-0.7823,9.5322
1774367030.139,-108.392,8.151,0.1002,-0.2131,-0.0902,2.0731,-0.8650,9.5365
1774367030.243,-108.342,8.156,0.1002,-0.2077,-0.0988,2.0213,-0.9477,9.5397
1774367030.346,-108.292,8.161,0.1002,-0.2020,-0.1079,1.7386,-1.2164,9.5477
1774367030.466,-108.243,8.166,0.1002,-0.1970,-0.1161,1.9183,-1.1145,9.5425
1774367030.587,-108.193,8.171,0.1002,-0.1916,-0.1247,1.8663,-1.1975,9.5429
1774367030.705,-108.143,8.176,0.1002,-0.1864,-0.1329,1.8164,-1.2772,9.5422
1774367030.823,-108.093,8.181,0.1002,-0.1802,-0.1403,1.8842,-0.8646,9.1224
1774367030.927,-108.044,8.186,0.1002,-0.1765,-0.1434,1.7209,-1.3787,9.5487
1774367031.034,-107.994,8.191,0.1002,-0.1765,-0.1434,1.7213,-1.3784,9.5487
1774367031.156,-107.944,8.196,0.1002,-0.1766,-0.1434,1.7216,-1.3782,9.5487
1774367031.262,-107.894,8.201,0.1002,-0.1766,-0.1433,1.7218,-1.3780,9.5487
1774367031.372,-107.845,8.206,0.1002,-0.1766,-0.1433,1.7220,-1.3778,9.5486
1774367031.488,-107.795,8.211,0.1002,-0.1766,-0.1433,1.7221,-1.3777,9.5486
1774367031.599,-107.745,8.216,0.1002,-0.1766,-0.1433,1.7222,-1.3777,9.5486
1774367031.709,-107.695,8.221,0.1002,-0.1767,-0.1433,1.7225,-1.3774,9.5486
1774367031.816,-107.646,8.226,0.1002,-0.1767,-0.1433,1.7225,-1.3774,9.5486
1774367031.919,-107.596,8.231,0.1002,-0.1766,-0.1433,1.7215,-1.3774,9.5486
1774367032.021,-107.546,8.236,0.1002,-0.1766,-0.1433,1.7218,-1.3774,9.5486
1774367032.126,-107.496,8.241,0.1002,-0.1766,-0.1433,1.7219,-1.3774,9.5486
1774367032.234,-107.447,8.246,0.1002,-0.1766,-0.1433,1.7220,-1.3774,9.5486
1774367032.346,-107.397,8.251,0.1002,-0.1766,-0.1433,1.7221,-1.3774,9.5486
1774367032.457,-107.347,8.256,0.1002,-0.1766,-0.1433,1.7222,-1.3774,9.5486
1774367032.565,-107.297,8.261,0.1002,-0.1767,-0.1433,1.7223,-1.3774,9.5486
1774367032.673,-107.248,8.266,0.1002,-0.1767,-0.1433,1.7223,-1.3774,9.5486
1774367032.790,-107.198,8.271,0.1002,-0.1767,-0.1433,1.7224,-1.3774,9.5486
1774367032.893,-107.148,8.276,0.1002,-0.1767,-0.1433,1.7224,-1.3774,9.5486
1774367033.023,-107.098,8.281,0.1002,-0.1680,-0.1382,1.6493,-1.3306,9.5555
1774367033.123,-107.049,8.286,0.1002,-0.1503,-0.1203,1.4457,-1.1388,9.6031
1774367033.226,-106.999,8.291,0.1002,-0.1357,-0.0979,1.3595,-0.9854,9.6365
1774367033.339,-106.949,8.296,0.1002,-0.1191,-0.0734,1.2751,-0.8120,9.6613
1774367033.456,-106.899,8.301,0.1002,-0.0977,-0.0442,1.1547,-0.6123,9.6763
1774367033.566,-106.850,8.306,0.1002,-0.0792,-0.0210,-3.0870,-0.2069,6.4398
1774367033.675,-106.800,8.311,0.1002,-0.1049,-0.0342,1.2551,-0.5580,9.6909
1774367033.786,-106.750,8.316,0.1002,-0.1164,-0.0369,4.3318,-0.4962,7.0613
1774367033.889,-106.700,8.321,0.1002,-0.1093,-0.0220,1.0733,-0.1601,9.7359
1774367033.996,-106.651,8.326,0.1002,-0.1226,-0.0264,0.8379,0.0339,9.7268
1774367034.104,-106.601,8.331,0.1002,-0.1319,-0.0268,1.2891,-0.2603,9.7101
1774367034.215,-106.551,8.336,0.1002,-0.1407,-0.0269,1.3751,-0.2603,9.6983
1774367034.332,-106.501,8.341,0.1002,-0.1418,-0.0216,1.3845,-0.2102,9.6992
1774367034.445,-106.452,8.346,0.1002,-0.1418,-0.0217,1.3845,-0.2105,9.6992
1774367034.548,-106.402,8.351,0.1002,-0.1418,-0.0217,1.3845,-0.2106,9.6993
1774367034.651,-106.352,8.356,0.1002,-0.1418,-0.0217,1.3845,-0.2108,9.6993
1774367034.753,-106.302,8.361,0.1002,-0.1418,-0.0217,1.3845,-0.2109,9.6993
1774367034.856,-106.253,8.366,0.1002,-0.1417,-0.0218,1.3840,-0.2111,9.6994
1774367034.966,-106.203,8.371,0.1002,-0.1417,-0.0218,1.3841,-0.2111,9.6994
1774367035.071,-106.153,8.376,0.1002,-0.1417,-0.0218,1.3842,-0.2111,9.6994
1774367035.177,-106.103,8.381,0.1002,-0.1417,-0.0218,1.3843,-0.2111,9.6994
1774367035.289,-106.054,8.386,0.1002,-0.1417,-0.0218,1.3843,-0.2112,9.6994
1774367035.394,-106.004,8.391,0.1002,-0.1417,-0.0218,1.3844,-0.2112,9.6994
1774367035.500,-105.954,8.396,0.1002,-0.1417,-0.0218,1.3844,-0.2112,9.6994
1774367035.618,-105.904,8.401,0.1002,-0.1417,-0.0218,1.3844,-0.2112,9.6994
1774367035.730,-105.855,8.406,0.1002,-0.1417,-0.0218,1.3844,-0.2112,9.6994
1774367035.841,-105.805,8.411,0.1002,-0.1417,-0.0218,1.3845,-0.2112,9.6994
1774367035.954,-105.755,8.416,0.1002,-0.1417,-0.0218,1.3845,-0.2112,9.6994
1774367036.066,-105.705,8.421,0.1002,-0.1417,-0.0218,1.3846,-0.2112,9.6994
1774367036.180,-105.656,8.426,0.1002,-0.1404,-0.0207,1.3944,-0.2223,9.6982
1774367036.294,-105.606,8.431,0.1002,-0.1363,-0.0169,1.3670,-0.1968,9.7027
1774367036.429,-105.556,8.436,0.1002,-0.1321,-0.0130,1.2913,-0.1264,9.7137
1774367036.541,-105.506,8.441,0.1002,-0.1325,-0.0163,-0.5136,-2.3518,12.8057
1774367036.654,-105.457,8.446,0.1002,-0.1227,-0.0177,1.5831,0.1681,9.6516
1774367036.767,-105.407,8.451,0.1002,-0.1024,-0.0197,1.0842,-0.1195,9.7337
1774367036.880,-105.357,8.456,0.1002,-0.0832,-0.0214,0.8210,-0.2103,9.7600
1774367036.991,-105.307,8.461,0.1002,-0.0669,-0.0214,0.6616,-0.2098,9.7721
1774367037.098,-105.258,8.466,0.1002,-0.0499,-0.0213,0.4846,-0.2045,9.7815
1774367037.209,-105.208,8.471,0.1002,-0.0322,-0.0213,0.3126,-0.2043,9.7884
1774367037.313,-105.158,8.476,0.1002,-0.0178,-0.0199,0.1387,-0.2170,9.7939
1774367037.423,-105.108,8.481,0.1002,-0.0065,-0.0169,0.0300,-0.1859,9.7958
1774367037.534,-105.059,8.486,0.1002,0.0048,-0.0128,-0.0784,-0.1457,9.7970
1774367037.641,-105.009,8.491,0.1002,0.0231,-0.0207,0.0556,0.0268,9.7638
1774367037.765,-104.959,8.496,0.1002,0.0236,-0.0212,-0.2310,-0.2077,9.7949
1774367037.874,-104.909,8.501,0.1002,0.0236,-0.0212,-0.2312,-0.2077,9.7949
1774367037.987,-104.860,8.506,0.1002,0.0236,-0.0212,-0.2314,-0.2076,9.7950
1774367038.098,-104.810,8.511,0.1002,0.0235,-0.0218,-0.1374,-0.1405,9.7954
1774367038.207,-104.760,8.516,0.1002,0.0236,-0.0246,-0.2317,-0.2405,9.7939
1774367038.323,-104.710,8.521,0.1002,0.0236,-0.0272,-0.2318,-0.2661,9.7933
1774367038.429,-104.661,8.526,0.1002,0.0237,-0.0298,-0.2318,-0.2916,9.7926
1774367038.544,-104.611,8.531,0.1002,0.0237,-0.0324,-0.2318,-0.3172,9.7918
1774367038.655,-104.561,8.536,0.1002,0.0237,-0.0350,-0.2318,-0.3427,9.7910
1774367038.758,-104.511,8.541,0.1002,0.0237,-0.0376,-0.2318,-0.3682,9.7901
1774367038.872,-104.462,8.546,0.1002,0.0237,-0.0402,-0.2318,-0.3938,9.7891
1774367038.981,-104.412,8.551,0.1002,0.0237,-0.0427,-0.2318,-0.4183,9.7881
1774367039.083,-104.362,8.556,0.1002,0.0237,-0.0454,-0.2318,-0.4448,9.7869
1774367039.196,-104.312,8.561,0.1002,0.0237,-0.0479,-0.2318,-0.4693,9.7858
1774367039.303,-104.263,8.566,0.1002,0.0237,-0.0506,-0.2318,-0.4959,9.7845
1774367039.410,-104.213,8.571,0.1002,0.0219,-0.0519,-0.2149,-0.5084,9.7843
1774367039.518,-104.163,8.576,0.1002,0.0186,-0.0519,-0.1826,-0.5084,9.7849
1774367039.627,-104.113,8.581,0.1002,0.0155,-0.0519,-0.1516,-0.5084,9.7855
1774367039.738,-104.064,8.586,0.1002,0.0121,-0.0519,-0.1180,-0.5084,9.7859
1774367039.847,-104.014,8.591,0.1002,0.0046,-0.0487,0.1316,-0.3375,9.7704
1774367039.955,-103.964,8.596,0.1002,-0.0176,-0.0393,-2.3539,2.1672,13.5962
1774367040.070,-103.914,8.601,0.1002,-0.0319,-0.0419,0.2523,-0.4685,9.7802
1774367040.188,-103.865,8.606,0.1002,-0.0472,-0.0440,0.1516,-0.1761,9.7690
1774367040.300,-103.815,8.611,0.1002,-0.0646,-0.0466,0.6312,-0.4577,9.7642
1774367040.412,-103.765,8.616,0.1002,-0.0827,-0.0492,0.8080,-0.4836,9.7499
1774367040.529,-103.715,8.621,0.1002,-0.1002,-0.0518,0.9781,-0.5085,9.7332
1774367040.640,-103.666,8.626,0.1002,-0.1151,-0.0522,1.1241,-0.5124,9.7187
1774367040.760,-103.616,8.631,0.1002,-0.1296,-0.0523,1.2647,-0.5128,9.7014
1774367040.871,-103.566,8.636,0.1002,-0.1441,-0.0524,1.4052,-0.5133,9.6821
1774367040.978,-103.516,8.641,0.1002,-0.1586,-0.0525,1.5458,-0.5138,9.6606
1774367041.082,-103.467,8.646,0.1002,-0.1648,-0.0463,1.0660,0.0154,9.6552
1774367041.204,-103.417,8.651,0.1002,-0.1660,-0.0441,1.6188,-0.4256,9.6556
1774367041.307,-103.367,8.656,0.1002,-0.1659,-0.0440,1.6185,-0.4254,9.6557
1774367041.417,-103.317,8.661,0.1002,-0.1659,-0.0440,1.6183,-0.4252,9.6558
1774367041.527,-103.268,8.666,0.1002,-0.1659,-0.0440,1.6182,-0.4251,9.6559
1774367041.644,-103.218,8.671,0.1002,-0.1659,-0.0440,1.6181,-0.4250,9.6560
1774367041.753,-103.168,8.676,0.1002,-0.1659,-0.0440,1.6180,-0.4250,9.6560
1774367041.871,-103.118,8.681,0.1002,-0.1659,-0.0440,1.6179,-0.4249,9.6561
1774367041.975,-103.069,8.686,0.1002,-0.1659,-0.0440,1.6179,-0.4249,9.6561
1774367042.091,-103.019,8.691,0.1002,-0.1658,-0.0440,1.6178,-0.4248,9.6561
1774367042.202,-102.969,8.696,0.1002,-0.1658,-0.0440,1.6178,-0.4248,9.6562
1774367042.315,-102.919,8.701,0.1002,-0.1658,-0.0440,1.6178,-0.4248,9.6562
1774367042.429,-102.870,8.706,0.1002,-0.1658,-0.0440,1.6177,-0.4248,9.6562
1774367042.536,-102.820,8.711,0.1002,-0.1658,-0.0440,1.6177,-0.4248,9.6562
1774367042.640,-102.770,8.716,0.1002,-0.1658,-0.0440,1.6177,-0.4248,9.6562
1774367042.745,-102.720,8.721,0.1002,-0.1610,-0.0396,1.6650,-0.4691,9.6481
1774367042.857,-102.671,8.726,0.1002,-0.1532,-0.0324,1.5862,-0.3960,9.6628
1774367042.963,-102.621,8.731,0.1002,-0.1425,-0.0225,1.5135,-0.3295,9.6738
1774367043.070,-102.571,8.736,0.1002,-0.1313,-0.0122,1.0027,0.1098,9.7235
1774367043.176,-102.521,8.741,0.1002,-0.1320,-0.0129,1.4597,-0.2810,9.6890
1774367043.285,-102.472,8.746,0.1002,-0.1311,-0.0120,1.1098,-0.1173,9.8569
1774367043.403,-102.422,8.751,0.1002,-0.1314,-0.0127,1.2834,-0.1227,9.7146
1774367043.521,-102.372,8.756,0.1002,-0.1311,-0.0126,1.2802,-0.1220,9.7151
1774367043.631,-102.322,8.761,0.1002,-0.1305,-0.0122,1.2751,-0.1190,9.7157
1774367043.746,-102.273,8.766,0.1002,-0.1302,-0.0122,1.2723,-0.1189,9.7160
1774367043.856,-102.223,8.771,0.1002,-0.1299,-0.0122,1.2700,-0.1186,9.7164
1774367043.960,-102.173,8.776,0.1002,-0.1297,-0.0122,1.2676,-0.1185,9.7168
1774367044.067,-102.123,8.781,0.1002,-0.1294,-0.0122,1.2651,-0.1184,9.7172
1774367044.183,-102.074,8.786,0.1002,-0.1292,-0.0122,1.2625,-0.1183,9.7175
1774367044.299,-102.024,8.791,0.1002,-0.1289,-0.0122,1.2600,-0.1182,9.7179
1774367044.404,-101.974,8.796,0.1002,-0.1286,-0.0122,1.2573,-0.1182,9.7182
1774367044.509,-101.924,8.801,0.1002,-0.1285,-0.0123,1.2555,-0.1193,9.7185
1774367044.617,-101.875,8.806,0.1002,-0.1285,-0.0123,1.2555,-0.1193,9.7185
1774367044.720,-101.825,8.811,0.1002,-0.1285,-0.0123,1.2555,-0.1193,9.7185
1774367044.831,-101.775,8.816,0.1002,-0.1283,-0.0123,1.2546,-0.1195,9.7185
1774367044.941,-101.725,8.821,0.1002,-0.1284,-0.0123,1.2548,-0.1194,9.7185
1774367045.053,-101.676,8.826,0.1002,-0.1284,-0.0123,1.2549,-0.1194,9.7185
1774367045.166,-101.626,8.831,0.1002,-0.1284,-0.0123,1.2550,-0.1194,9.7185
1774367045.278,-101.576,8.836,0.1002,-0.1284,-0.0123,1.2551,-0.1194,9.7185
1774367045.387,-101.527,8.841,0.1002,-0.1284,-0.0123,1.2552,-0.1194,9.7185
1774367045.499,-101.477,8.846,0.1002,-0.1284,-0.0123,1.2553,-0.1194,9.7185
1774367045.624,-101.427,8.851,0.1002,-0.1284,-0.0123,1.2553,-0.1194,9.7185
1774367045.729,-101.377,8.856,0.1002,-0.1285,-0.0123,1.2555,-0.1194,9.7185
1774367045.840,-101.328,8.861,0.1002,-0.1285,-0.0123,1.2555,-0.1194,9.7185
1774367045.951,-101.278,8.866,0.1002,-0.1243,-0.0087,1.5136,-0.3585,9.6685
1774367046.059,-101.228,8.871,0.1002,-0.1099,0.0046,1.3966,-0.2490,9.6743
1774367046.166,-101.178,8.876,0.1002,-0.0849,0.0275,1.2241,-0.0921,9.6649
1774367046.272,-101.129,8.881,0.1002,-0.0834,0.0290,1.2408,-0.1084,9.6973
1774367046.383,-101.079,8.886,0.1002,-0.0814,0.0308,1.0175,0.1084,9.7413
1774367046.494,-101.029,8.891,0.1002,-0.0804,0.0316,0.7872,0.3086,9.7634
1774367046.609,-100.979,8.896,0.1002,-0.0804,0.0316,0.7874,0.3084,9.7634
1774367046.722,-100.930,8.901,0.1002,-0.0806,0.0301,1.1333,0.8589,8.9728
1774367046.837,-100.880,8.906,0.1002,-0.0708,0.0295,0.9336,0.4941,9.7466
1774367046.953,-100.830,8.911,0.1002,-0.0542,0.0261,0.4701,0.1907,9.8018
1774367047.065,-100.780,8.916,0.1002,-0.0417,0.0265,0.3224,0.1962,9.7885
1774367047.178,-100.731,8.921,0.1002,-0.0325,0.0295,0.2331,0.2259,9.7909
1774367047.292,-100.681,8.926,0.1002,-0.0223,0.0310,0.0905,0.2115,9.7904
1774367047.407,-100.631,8.931,0.1002,-0.0103,0.0315,0.1022,0.3069,9.7922
1774367047.518,-100.581,8.936,0.1002,0.0029,0.0315,-0.0268,0.3072,9.7927
1774367047.624,-100.532,8.941,0.1002,0.0155,0.0315,-0.1509,0.3075,9.7916
1774367047.729,-100.482,8.946,0.1002,0.0282,0.0315,-0.2750,0.3078,9.7889
1774367047.834,-100.432,8.951,0.1002,0.0388,0.0265,-0.4310,0.8985,8.7422
1774367047.948,-100.382,8.956,0.1002,0.0433,0.0162,-0.4199,0.1623,9.7882
1774367048.063,-100.333,8.961,0.1002,0.0418,0.0109,-0.3938,0.1200,9.7898
1774367048.168,-100.283,8.966,0.1002,0.0409,0.0055,-0.3721,0.0764,9.7908
1774367048.278,-100.233,8.971,0.1002,0.0408,-0.0013,-0.3557,0.0236,9.7910
1774367048.392,-100.183,8.976,0.1002,0.0423,-0.0089,-0.3506,-0.0357,9.7898
1774367048.507,-100.134,8.981,0.1002,0.0440,-0.0167,-0.4306,-0.1632,9.7877
1774367048.618,-100.084,8.986,0.1002,0.0440,-0.0229,-0.4306,-0.2241,9.7865
1774367048.734,-100.034,8.991,0.1002,0.0440,-0.0297,-0.4307,-0.2899,9.7849
1774367048.857,-99.984,8.996,0.1002,0.0440,-0.0359,-0.4307,-0.3507,9.7829
1774367048.972,-99.935,9.001,0.1002,0.0440,-0.0426,-0.4307,-0.4165,9.7803
1774367049.082,-99.885,9.006,0.1002,0.0440,-0.0488,-0.4308,-0.4773,9.7775
1774367049.209,-99.835,9.011,0.1002,0.0488,-0.0496,-1.2525,0.2003,9.5981
1774367049.677,-99.785,9.016,0.1002,0.0460,-0.0467,-0.1706,-0.4795,9.8027
1774367050.384,-99.736,9.021,0.1002,0.0431,-0.0433,0.1553,-0.0544,9.8336
1774367051.055,-99.686,9.026,0.1002,0.0400,-0.0392,0.5751,0.3652,9.8729
1774367051.985,-99.636,9.031,0.1002,0.0366,-0.0340,-0.0992,-1.4843,9.8222
1774367052.690,-99.586,9.036,0.1002,0.0338,-0.0281,-0.1369,-1.1906,9.8150
1774367053.198,-99.537,9.041,0.1002,0.0321,-0.0225,-0.1460,-0.9816,9.8118
1774367053.979,-99.487,9.046,0.1002,0.0309,-0.0171,-0.1623,-0.8577,9.8075
1774367054.578,-99.437,9.051,0.1002,0.0302,-0.0116,0.0100,-0.6546,9.8236
1774367054.999,-99.387,9.056,0.1002,0.0301,-0.0060,0.0749,-0.5203,9.8231
1774367056.052,-99.338,9.061,0.1002,0.0308,-0.0059,-0.1263,-0.7688,9.8133
1774367056.761,-99.288,9.066,0.1002,0.0309,-0.0047,-0.1811,-0.1953,9.7952
1774367057.491,-99.238,9.071,0.1002,0.0305,-0.0020,-0.2901,-0.3274,9.7962
1774367058.188,-99.188,9.076,0.1002,0.0297,0.0022,-0.3162,-0.2885,9.7997
1774367058.958,-99.139,9.081,0.1002,0.0289,0.0074,-0.5514,1.2058,9.7621
1774367059.598,-99.089,9.086,0.1002,0.0288,0.0082,0.2331,0.5259,9.8460
1774367060.068,-99.039,9.091,0.1002,0.0300,0.0082,0.0425,-0.3093,9.8406
1774367060.696,-98.989,9.096,0.1002,0.0298,0.0088,-0.6346,1.3261,9.0633
1774367061.184,-98.940,9.101,0.1002,0.0009,0.0092,-1.9529,-1.0748,6.7782
1774367061.677,-98.890,9.106,0.1002,-0.0449,0.0121,2.1594,2.1232,9.9625
1774367062.255,-98.840,9.111,0.1002,-0.0415,0.0139,0.4797,-0.1195,9.7628
1774367062.597,-98.790,9.116,0.1002,-0.0396,0.0105,0.6121,-0.6090,9.7256
1774367062.963,-98.741,9.121,0.1002,-0.0399,0.0041,0.3926,0.0172,9.7910
1774367063.297,-98.691,9.126,0.1002,-0.0375,0.0009,1.0956,1.4012,10.1191
1774367063.680,-98.641,9.131,0.1002,-0.0370,0.0013,0.3442,-0.3595,9.7644
